user_id,item_id,action_id
288477,6022,1
241897,8940,0
290472,2287,1
267083,3691,0
254155,7332,1
219775,2592,1
221347,1614,0
257152,9568,0
229002,6232,1
220842,6698,1
228861,7295,2
218099,9297,1
200942,8895,1
257514,9335,1
289576,7200,1
280528,503,0
223732,7045,1
226130,8624,1
248110,8104,1
242422,9198,0
257629,1861,1
294473,5423,2
247208,4712,1
209050,7580,1
263691,7667,1
204995,3285,1
211206,5862,1
203544,8690,1
205648,5540,1
268385,3273,1
253101,5291,1
221598,4032,1
225574,2184,1
223732,3707,1
287376,4502,1
200225,3826,1
255068,1682,1
272615,1003,0
231211,995,1
230937,6390,1
296099,4988,2
278066,2751,1
209794,9347,0
287402,5400,0
228689,4403,1
234029,3687,1
246632,4697,1
219579,3722,1
255583,628,1
240602,8104,1
211483,5480,1
205208,1752,1
220878,7341,2
250535,7494,1
208187,3324,2
273001,7673,1
210170,3788,1
215278,4649,0
251686,1939,1
264908,3788,1
246255,866,1
273035,4873,1
246876,6890,1
229895,3071,1
240060,6432,1
270036,3324,1
268627,729,1
244501,6918,0
275393,9539,1
258852,343,1
225767,2202,0
285942,6181,1
272007,1052,0
263721,7981,1
229556,1098,1
207384,820,1
219775,3006,1
267776,6246,1
246095,1013,1
273512,3915,1
245312,9455,1
252473,6843,1
264864,6099,1
203743,6388,1
284292,5029,1
269188,4722,1
203628,8589,1
273403,2035,1
224208,6357,0
204374,9240,0
277179,3833,1
237349,1561,2
221598,3173,1
212750,1802,2
255376,8692,0
235156,9742,1
255173,282,1
249279,8934,0
277301,2351,1
203184,6567,1
264056,1179,1
230531,3487,1
251750,6020,0
240602,9893,1
210373,3563,1
281339,7415,1
225767,9250,1
268117,8679,1
297682,5156,1
246954,5064,2
207064,4350,2
215278,6270,1
252747,6653,1
206857,471,1
236260,8746,1
232226,7985,1
200790,7618,1
276540,7204,1
298892,1008,1
215516,3037,1
258322,5152,1
241431,6020,1
209997,7332,1
253972,5992,1
255266,1938,1
267796,2113,1
214839,5924,2
229350,3168,1
253101,2676,0
255479,7034,1
281634,5811,1
213771,5241,1
242543,3468,1
219532,8106,0
287447,7793,0
259575,2310,1
274623,9862,1
221521,3037,1
244852,1814,1
254656,8833,0
239883,9140,1
268706,898,1
255656,1629,1
200225,1013,0
226745,4094,0
250265,479,1
206773,8329,1
284945,9860,1
218099,6337,1
225819,3373,1
273512,6623,1
209661,8316,1
205310,7060,1
214839,75,0
204374,4993,1
211206,3006,1
284257,7076,1
226745,678,1
205310,6293,0
247685,1528,1
254656,8944,0
241789,9068,1
231518,4873,1
270036,5291,2
255583,1939,1
235300,3562,1
238423,9128,0
290152,8464,1
227682,146,1
241133,6683,1
266926,5083,1
203743,2545,1
255117,2266,1
265327,2444,1
281339,146,1
247648,8191,1
279923,311,1
281373,6302,1
231182,2677,1
224658,4949,1
273001,3831,0
281232,3211,1
255479,7162,1
275444,5876,2
281548,5891,1
224208,860,1
231855,5906,1
299650,50,1
283246,7254,1
229556,7970,1
270080,7050,2
206970,2384,1
258266,534,1
212099,8692,1
269768,7526,1
244226,9857,1
246190,8584,1
220737,282,0
257631,1096,1
292219,4171,1
284579,6876,0
207679,7949,0
279879,3146,1
209997,7961,1
279879,211,0
293586,4011,2
234184,360,1
285344,4508,0
209997,2771,1
267760,1465,1
232862,2246,1
241698,1081,1
276434,4366,0
245783,9204,1
296326,3864,1
251566,9195,1
216803,7050,1
281768,4452,1
266902,798,0
235838,2863,1
231211,3610,1
276434,2660,1
280904,3173,0
260686,4920,0
299828,6732,1
248907,7401,1
244746,1884,0
267776,2863,1
269768,6890,1
226166,2401,0
266633,5229,1
238423,2238,1
242098,7914,0
244082,3246,1
250289,2120,1
207766,4550,1
234699,5450,1
294114,6197,1
222295,257,1
206085,4550,1
284829,3707,1
236260,7854,1
242270,9242,1
217220,1620,0
237349,3859,1
282538,4139,1
282753,1561,0
216533,6015,1
295285,1861,1
279204,4884,1
281634,5029,0
268627,8191,0
248452,7652,1
214499,5906,1
240104,8281,1
200790,6790,1
281768,1861,1
232226,4884,1
297731,3521,1
229093,7060,1
233145,1573,2
246632,6728,0
254831,9862,1
276434,2170,1
277203,2761,1
244082,8395,1
264459,5156,1
207327,1521,1
204423,1620,1
203569,2266,1
279756,5037,1
200983,6514,1
274973,9192,1
264920,9135,1
246876,4438,1
284579,610,1
277742,8181,1
222295,6200,0
216418,9994,1
205310,4588,0
229274,4993,1
241646,6185,1
268104,6566,1
239948,5567,1
203628,5131,2
247305,4843,1
246190,1833,0
215956,6723,1
268742,7034,1
235546,2475,1
249648,1561,1
227764,4951,1
263370,1802,1
295895,8310,1
272920,4220,2
273531,3731,1
298103,3273,1
279700,8382,1
257352,5358,0
236246,4270,0
292196,7747,1
292049,7688,0
251278,6917,0
296326,5941,1
225695,8048,1
266926,3006,1
238112,5654,1
230084,1521,1
200225,4068,1
200733,1907,1
256400,9903,1
278962,7985,1
232530,8054,1
245217,499,0
222559,4233,1
238112,1596,1
291078,1333,1
295359,2981,1
287982,2188,1
278305,7961,1
255117,4804,2
286130,5628,1
285676,6138,1
278714,7705,2
285546,3154,1
254847,8082,1
223728,6732,0
297568,8603,1
270037,6694,2
271657,4988,1
269382,4471,1
248206,9695,1
267796,9427,1
221533,6236,1
247208,878,1
295359,6138,1
233290,9944,1
247305,2645,1
247252,2676,1
202983,5992,0
276789,4042,1
257261,2170,0
215071,1007,0
249980,7963,1
293316,5126,1
234531,138,0
232354,3729,1
229895,3073,0
260235,9805,0
235839,6670,1
274050,5029,0
210642,7494,1
242539,8980,1
260951,6958,1
280141,5751,1
280249,4853,1
254689,2504,0
256108,3456,1
208362,7961,1
250535,7007,0
246164,4013,1
241897,9569,2
296511,9750,0
237845,7632,1
239437,4473,1
239880,4780,1
257733,7496,1
293623,1467,1
255068,6844,1
270080,6180,1
239883,1708,1
279769,6790,1
253834,4491,1
236213,146,0
257733,6138,1
256400,5726,1
276112,1452,1
225819,628,1
270037,8268,0
299648,3959,1
282538,9862,2
287213,1859,1
254656,3886,0
228002,1427,1
244746,9695,1
260693,1708,1
204310,7137,1
284447,3173,1
274952,8688,1
274050,9068,1
257261,9114,1
284694,327,1
208906,4283,1
235881,7888,1
207085,3168,1
279594,2219,0
284339,4884,1
242543,8536,1
226507,6432,1
267270,9500,1
243795,7286,1
270111,3096,1
206857,9123,1
261420,6230,1
291840,8563,0
209050,3620,1
268920,3674,1
275432,7722,1
223392,3168,1
284694,7639,1
200325,3025,2
223632,7941,1
257481,1838,1
200225,9944,1
274050,5834,1
280262,5756,1
200441,2120,1
234418,5291,1
207436,570,1
284251,9192,1
267760,7747,2
204310,1838,1
219570,1802,0
278882,8104,1
261154,7050,0
289336,4097,1
235300,1521,1
200971,1181,1
291915,4042,1
225574,2899,1
225695,1528,1
298103,8537,1
250750,2236,1
281768,6335,1
298103,8849,1
232396,9469,1
294793,8536,1
272744,3761,0
284292,4013,1
237845,9455,1
215694,3687,1
218268,6099,1
271657,3227,0
289336,6197,1
260177,4218,0
252129,8114,1
225819,6022,1
271676,5098,1
283246,2649,1
284404,7295,1
226745,1918,1
257481,5585,1
289089,7625,1
256400,7599,1
235524,360,1
227407,4196,1
261420,9529,1
244287,4475,0
200790,5229,2
230831,190,1
257514,3134,0
281756,5867,0
279879,1918,1
232862,2701,1
256186,1521,1
247952,8934,1
219540,1484,2
291001,4452,1
245783,1833,1
222973,4695,1
247592,1228,1
223392,1489,0
241792,2706,1
237677,4939,1
285933,5007,1
299828,1088,2
255027,4104,1
291078,4476,0
260177,2266,1
244746,2843,0
244004,5567,1
239662,3227,1
268795,6138,1
294735,5906,1
229350,6566,1
220837,2035,0
256364,4890,1
247491,8316,1
239883,4695,1
261332,1593,1
243537,2676,1
247721,2948,1
239437,143,1
271964,5392,1
228435,5156,1
244501,36,0
231098,7045,0
282538,365,0
219982,2990,1
259141,5241,0
246563,317,1
224110,8313,1
283355,2645,1
239883,1484,1
294111,2066,2
286338,3229,1
274623,7332,1
212810,5310,1
289336,2470,1
274952,4171,1
230937,6180,1
231038,860,1
251394,4164,1
223732,1120,1
258485,8932,1
279769,3227,1
298103,9122,0
204400,6424,1
269259,1599,1
294568,21,1
281548,2945,1
292193,3468,1
254378,8310,1
222378,9204,1
253883,5811,1
279239,1897,0
256973,148,0
226130,533,1
221124,2579,1
223728,4220,1
255583,6988,1
249275,2646,1
224110,4835,1
262998,3073,2
282753,9846,1
298290,2660,0
230704,2409,1
227255,2863,1
223002,1465,1
254689,3859,2
291001,2188,1
245217,2545,0
211810,3687,2
204276,7941,1
257639,7050,0
284271,7328,1
296137,5326,1
229274,8417,1
203207,3912,1
288476,6185,1
209997,5083,1
244226,8094,0
231540,283,1
273001,7674,1
237349,2843,1
271076,2748,1
224866,8268,1
248756,7200,1
277750,8019,1
251750,9733,1
249241,4853,1
286964,1664,1
291001,7065,1
272016,2109,2
239880,503,0
241792,7975,0
214839,1181,1
223312,6843,1
239802,9122,1
275432,9994,1
280141,3206,1
239341,9994,1
244979,9720,1
225133,1596,1
234029,628,1
289089,317,1
280249,6352,2
281232,4804,1
283577,1620,1
279879,6653,1
215614,9469,1
204310,2660,1
259682,9175,1
206085,3200,1
207255,6917,1
278882,3227,1
220724,3610,0
218711,9673,1
212109,918,1
257631,5075,1
279679,1505,0
219982,3576,0
299648,3839,1
218099,8054,1
242779,5326,0
243409,3562,1
281232,7121,0
216533,5782,1
235881,878,1
230085,305,1
265327,2238,1
284579,6119,1
256776,1088,1
288476,9541,0
221598,2330,1
252195,5610,0
280249,3176,1
255173,8940,2
210373,7674,0
266109,9194,1
216833,499,1
254274,8316,1
289336,9114,2
206970,6337,1
277209,4535,0
242788,8157,1
273440,9695,1
264908,1614,1
255289,1179,0
246632,8104,1
229350,9695,1
264084,1276,1
281461,8528,1
293623,4560,1
286130,1115,1
236023,1096,1
259823,8204,1
284376,5126,1
250535,4233,1
294537,3200,0
254831,2170,1
215956,1276,2
247305,8536,1
200790,1593,0
290472,6498,1
212478,6357,1
252008,179,1
283947,2677,1
203624,3185,1
245910,759,1
220790,2444,1
268920,6310,1
254539,75,1
216259,8117,1
278490,7064,1
242381,8010,1
246497,9517,1
220016,606,0
299648,7041,1
292297,5906,0
281232,7790,1
212026,7960,1
279204,500,1
274201,2476,1
239341,4649,0
255583,5075,1
251539,8398,1
282969,9679,1
238772,5924,1
293586,1859,1
272419,6591,1
216259,9347,1
268508,4475,1
273734,4588,1
244501,880,1
241133,3886,1
208268,4476,1
264832,4358,0
272419,2219,1
283923,4865,1
264056,3953,0
209661,4251,1
209997,3722,1
247208,1752,1
263370,4550,1
261941,6009,0
260565,1007,0
208755,75,1
221521,6186,1
267760,5241,1
288084,7007,1
287669,2470,1
246987,6876,0
270059,6694,1
272419,8970,1
265327,2646,1
261154,4712,1
215614,5094,1
252747,5131,1
250265,1489,0
242788,2112,1
221502,7782,1
202597,5392,1
260779,1098,1
266902,6623,1
250108,5654,1
254847,2470,1
268104,1180,1
233075,9068,0
233627,96,1
209661,7194,1
278962,8100,1
234100,3942,1
288298,6658,1
291157,8329,1
284257,3313,1
217806,1833,1
206291,5131,1
242422,583,1
203765,1314,0
203569,96,2
258719,2401,2
245118,6337,1
235207,7085,1
293623,4008,1
224040,4409,1
270092,4444,1
224040,8019,1
222561,8203,0
279652,5083,1
287213,4171,1
271097,6658,1
296407,96,1
223289,3096,1
247685,5203,1
230937,7016,1
215706,8329,1
207327,3707,1
292193,9250,0
283355,7076,1
257261,9604,1
280346,2780,1
294114,9240,1
216833,8694,1
275512,7415,1
222191,6185,1
238423,3482,0
203569,5800,1
280433,9198,1
289095,4495,0
203207,533,1
242779,7961,1
244849,8415,1
233627,5080,1
232226,5540,1
205310,8310,0
266736,9577,1
218008,7200,0
225034,2405,1
238886,4305,1
243530,677,2
296890,282,1
206085,7656,1
208046,527,1
230085,3185,1
278988,7267,1
278962,2981,1
207766,9086,1
244852,1838,1
231098,6566,1
299290,5392,1
295895,252,0
232849,5924,1
248413,4471,1
284694,3540,1
215391,6264,1
209095,5434,1
239880,2748,1
284257,7735,1
255583,7011,1
234531,4907,1
268742,2551,1
283729,5423,0
233044,2568,0
226490,1708,0
255479,4032,1
232656,1614,1
277799,2035,1
229020,1188,0
230084,6302,1
261841,64,0
217889,7307,1
242098,2855,0
279493,2843,2
200971,9720,1
212099,8589,1
235524,4397,1
272534,3716,1
213771,9426,1
246632,8823,0
249241,4239,1
272812,3761,2
228251,1260,1
279970,9198,1
231443,7587,1
257631,4026,1
249484,4790,1
258266,4535,1
293623,8721,1
203743,8589,1
254656,8060,0
205508,2648,0
234100,7656,1
244469,7790,1
270080,7254,1
247952,6009,1
255479,4283,1
268920,6206,1
251680,4445,1
224330,3771,1
270037,9469,1
295249,9756,0
262411,2660,1
258322,5064,0
215941,8944,1
245312,3129,1
289576,4359,0
203628,918,1
260652,2235,0
229618,6836,1
239802,310,2
287746,1098,1
276584,8938,1
295285,7985,1
298892,996,1
246641,7076,1
228384,9421,1
206773,6127,1
252473,5291,1
298935,4890,1
211982,5654,1
226490,4535,1
283789,4397,1
238112,2751,0
219690,2922,1
257576,5862,0
253861,9127,1
279679,6197,1
211810,8895,1
277152,4011,1
237980,5610,1
289979,6790,1
280613,5392,0
297613,3025,1
252747,2645,1
237677,2541,1
291970,8157,1
278305,1467,1
279239,9135,1
249241,2990,1
235207,2170,1
261954,4440,1
225767,1304,1
244469,1620,0
205310,3347,1
295678,3839,1
204310,2671,1
271979,534,1
243409,674,1
240104,9857,1
287402,4438,1
245072,6888,1
297354,7673,1
299262,6988,1
273676,8315,0
273512,1251,1
273440,4171,1
218049,8417,1
284579,6732,1
215706,8528,1
211810,2544,1
204516,1573,1
235881,1802,0
263370,9898,1
236248,3560,0
264335,6670,1
219708,5482,1
251394,7191,0
281193,9204,0
244746,5423,1
232470,6246,1
293320,7464,0
264621,820,1
207255,3729,1
287746,9893,1
209628,3324,0
248756,8643,1
269797,9592,1
207327,4000,1
219690,6637,1
273531,8376,1
280003,2568,1
222783,2236,0
221598,8268,1
237603,146,1
229226,3737,1
243607,4949,1
209050,5121,1
255225,7204,1
227407,1707,0
293521,880,1
239862,7541,0
252129,9140,1
291286,8510,1
249241,4359,1
286797,4452,1
204276,3176,1
247991,399,1
232396,7618,0
278066,7011,1
206174,500,1
293586,5445,1
206528,9643,1
296407,3096,1
285546,4139,1
210618,4304,1
251680,7085,0
260652,4373,1
285546,479,1
210011,1596,1
200983,3687,1
240363,9427,0
212478,8581,1
281373,7667,1
294429,6195,1
229172,9455,1
235838,6352,1
211895,1684,1
264335,527,1
260686,5672,1
261157,50,1
246255,6698,1
231518,5453,1
258307,6514,0
261954,4988,2
239802,8122,0
230937,7493,1
278696,3025,1
212099,5935,0
204484,8464,1
277750,8557,0
207766,9695,1
255173,2287,1
245217,8054,1
263486,3487,1
293133,3185,1
269957,4476,0
294537,5935,1
291157,5751,1
247952,9643,1
244469,9750,1
288183,1599,1
231855,1201,1
282753,9455,1
241431,601,1
223614,1007,1
216050,1081,1
287376,384,1
247252,1413,1
295895,3185,0
247685,1708,1
284592,3132,1
236248,9426,1
291001,4939,1
268508,1560,0
245312,3874,1
299672,9455,1
246497,4373,1
249275,3602,1
277179,7286,1
266633,7442,1
277301,8428,0
202983,2358,2
244004,2748,1
255117,7735,0
242381,6854,1
290336,1629,0
207327,2990,1
234594,9850,0
244746,399,1
276789,4476,1
255331,5585,1
294152,4865,1
228689,9901,1
209843,5811,1
284447,1462,1
229618,2551,1
237605,9250,1
238085,4476,1
221521,5323,1
240584,4094,1
208906,1199,1
229895,1413,1
289561,6197,1
245545,2701,1
252607,6591,1
245217,9504,1
270037,2761,1
231855,8282,1
220837,7674,1
277742,5094,0
220878,4560,1
299581,5726,1
215391,9128,1
275393,3555,1
287447,3468,1
269768,1454,1
249648,3737,1
234424,7911,1
235156,5836,1
264056,4804,0
241313,5094,1
296883,7667,1
251680,1347,1
275444,6110,1
261936,8603,1
275005,9410,1
230624,7267,1
224658,6498,1
247553,1711,1
208509,5480,1
271076,7007,1
206399,2358,1
235300,5545,1
261522,6180,1
249241,6020,1
245312,1560,1
260951,8823,1
277301,3243,0
291261,3912,0
224866,9195,1
253193,1462,1
284376,9893,1
206399,6352,1
203544,2922,1
233075,4270,1
292297,3786,1
289725,8054,1
222492,2551,1
264789,2592,1
255289,6836,1
257576,2238,1
257255,7656,0
279478,1771,1
269453,9958,1
229172,427,1
227764,8438,1
210382,5197,1
289725,7911,1
250621,6232,1
237603,2389,1
272709,4920,1
232353,7442,0
223289,3244,1
299571,5992,1
235397,3247,0
258307,9517,1
283078,5672,1
217896,1861,0
217220,6827,1
240929,9347,1
244004,2670,1
248003,7949,1
244459,601,1
244849,4885,1
236248,9198,1
238886,3129,1
265327,7716,1
200282,9250,1
248452,7946,1
274973,1284,1
288947,4984,1
253972,7464,0
244964,4491,2
261954,5450,1
255583,311,1
271964,906,1
291915,1569,0
293320,8849,1
258485,3876,0
235397,9850,1
251519,4200,1
299828,87,0
223792,9577,1
213771,2981,2
278490,7526,2
263721,5323,1
289979,995,1
246632,4873,0
257255,2405,0
234229,3959,1
203207,8721,1
269382,7970,1
298103,4233,0
223732,87,1
284579,2351,1
236709,880,1
253295,534,1
271097,8577,1
205110,1427,1
254689,1284,1
263099,5567,1
256364,9264,1
209708,2676,1
231443,4532,0
202597,8679,1
268999,9788,0
235207,5610,1
230085,4042,1
299616,2383,1
293132,6683,0
253968,3815,1
295285,1884,0
253193,7065,1
281718,8871,1
275009,674,1
233044,360,1
246632,2503,1
211465,1859,1
274623,1427,0
236213,9851,1
237605,4042,1
299650,7580,1
254274,2748,1
259682,729,1
282127,610,1
284945,3185,1
233075,3285,1
257481,2504,1
229844,3463,0
232353,2996,1
215956,935,1
245460,7496,0
207255,4560,1
220724,898,1
260879,4865,2
260565,7854,1
288476,21,1
298892,8692,1
290425,5029,1
280249,9508,0
226413,3627,1
218268,9086,1
255583,3603,0
224040,3176,1
206528,8417,1
276584,6337,1
209661,3953,1
260693,8136,1
206085,8104,1
224658,355,0
206085,4196,1
219570,3627,1
244849,8059,1
255583,2823,1
259963,5075,1
275934,527,1
200582,5400,1
215614,3071,1
212810,3518,1
271657,7328,1
261941,2444,1
261154,7696,1
284824,9704,1
246497,3890,0
297877,1132,1
277152,6015,1
263099,7785,1
296326,5242,2
293586,3890,1
245774,9433,0
281373,5522,0
251539,1938,1
241142,3185,1
282621,6422,2
246089,3691,2
295359,2277,1
273676,8181,1
296883,3917,0
262480,4869,1
251519,9756,1
266000,4780,1
252607,1620,1
245072,4799,1
230776,8746,1
207870,5654,1
285546,4304,2
284824,283,1
202447,8464,1
231038,6498,1
237845,1624,1
203765,2444,1
272615,1938,1
212099,1314,1
269188,1489,1
274065,9944,1
289042,7764,0
236023,9720,1
226130,8604,1
275393,8464,1
233290,2568,1
228002,360,1
280346,4508,1
290788,8903,1
280141,7574,1
253968,1062,1
258307,9958,2
239948,1884,0
299290,8438,1
256400,1938,2
234100,3610,1
269188,5434,1
282538,5498,1
229093,6451,1
257631,687,0
225947,9433,0
224083,6206,1
220724,9927,1
291261,7067,1
242381,7941,0
254274,7911,1
222973,3540,1
281193,9679,1
284263,1802,0
271676,9347,0
299055,2981,1
205110,4105,1
280889,3347,0
210642,9643,1
267270,4247,1
271076,8669,1
204423,1454,1
233075,7267,1
203282,1521,0
294111,4359,1
283947,6264,0
211465,2409,0
253957,3313,1
249648,7764,1
206291,3037,0
222501,4200,1
246095,3313,0
271076,568,1
254378,6707,1
267293,2648,1
255331,390,0
264084,9508,0
237349,1670,1
229002,9720,1
238423,554,1
279700,7496,1
210382,3542,2
278394,2405,2
264265,5156,1
273035,3953,1
260779,5197,1
278714,5310,1
251750,9504,1
246701,3285,0
208961,5258,1
278988,7946,1
264319,7587,1
296407,7004,1
275011,2401,0
247952,3518,1
283947,4654,1
280141,7191,2
263486,1624,1
223621,4042,1
244361,4695,1
266736,6390,1
299828,5862,2
224110,3432,1
279879,7442,0
257639,7599,1
275011,490,1
255133,8464,1
215956,6310,2
216259,403,1
223608,8932,0
238772,673,2
253758,6020,0
267194,9805,1
226745,8516,0
208046,4549,1
221521,9347,1
275432,7295,1
277750,5498,1
211465,1115,1
283246,5152,1
276584,2219,1
268999,2648,1
246563,5152,1
203207,5751,1
233012,2945,0
291880,5924,1
243530,5057,2
232849,3521,0
231540,1062,0
257629,8746,1
236147,5291,2
238468,5891,1
221598,5310,1
245705,9427,1
225870,6230,0
230085,4373,1
244964,8721,1
230831,1151,2
290424,1056,0
242543,3037,1
289979,8903,1
220790,9473,1
269188,3768,0
234229,3246,0
293320,6892,1
244469,1179,1
287447,8059,1
296137,2259,0
241646,610,0
221347,9198,0
225393,4032,1
223312,9187,1
292219,7618,1
293181,7526,1
299262,8833,1
216803,3896,0
275934,8382,0
263721,9433,1
200743,7492,0
219540,3608,1
277179,6623,0
252195,9936,1
205648,1052,0
253968,7531,1
215941,9198,1
231367,6526,1
231855,4907,1
285546,6918,1
245774,8122,0
290788,8563,1
207384,2389,1
273403,2660,1
272709,7333,1
239662,9455,0
223289,3833,0
287982,2579,1
267939,3206,0
236126,4251,1
248907,8938,1
277799,3859,0
288947,3347,1
252008,1561,1
290152,5583,1
268417,4008,1
254656,2113,1
216782,8563,1
297613,9508,1
261652,7532,1
211483,9508,1
211206,5258,1
247952,5891,1
257436,7531,1
225034,1555,0
254127,3886,0
257866,2996,1
206528,9410,0
261504,6293,1
288182,1454,1
291010,9135,1
241142,5522,1
263099,1596,1
248130,9516,1
293132,2180,1
249646,4356,1
263721,9903,1
224866,9635,1
229002,8417,1
203779,2751,1
242774,1652,1
273440,9568,1
222561,4502,1
204276,9860,1
208906,4697,1
232849,7307,1
279769,7464,1
282127,5756,1
242422,3921,1
283789,1454,2
289336,6352,0
208755,1484,2
291078,4008,1
206970,8746,1
282621,1120,1
279679,1180,1
221129,1180,1
269259,4801,0
243530,2754,1
240060,8398,1
263164,7121,1
226413,467,1
237980,2381,1
297731,2401,2
291157,5962,1
209161,7464,1
219570,138,1
299650,4476,1
212478,6658,0
225767,9850,1
254378,7047,0
203569,6352,1
268627,1462,0
257733,4835,2
272615,2470,1
232470,4491,1
244226,5057,1
219775,2470,2
207064,2919,1
210373,9755,0
270059,759,1
252873,36,1
258719,5867,1
216533,3839,1
220842,4440,1
281649,5197,1
255225,4722,1
246190,4164,1
256117,9989,0
208961,6180,0
276434,3901,1
257631,9250,1
290472,1707,1
219982,7264,1
241133,880,0
224083,6357,0
267270,3078,1
247952,9264,1
254127,4305,1
275444,2113,1
222191,6197,1
275005,80,1
200476,7911,0
267328,6958,1
233012,9862,1
